recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,customer_types,customer_types
5,177.94940826449908,0,1,1,1,2,0,0,0,0
5,112.48122631420517,0,1,1,0,1,0,0,0,0
10,76.43130297146173,0,1,1,0,1,0,0,0,0
9,31.46572137884597,0,1,2,0,1,0,0,0,0
5,537.6368075337357,1,0,1,1,2,0,0,0,0
1,607.2379351598075,1,1,2,1,2,0,0,0,0
1,106.19485264707522,1,0,2,0,2,0,0,0,0
10,54.33237073384394,0,1,1,1,2,0,0,0,0
10,121.04329345607186,1,0,1,0,1,0,0,0,0
10,78.13,1,0,1,1,2,0,0,0,0
1,1246.059094920349,0,0,2,1,1,0,0,0,0
1,45.32109063544336,1,0,2,1,2,0,0,0,0
5,186.68699687011517,0,1,2,0,2,0,0,0,0
2,188.00719113471223,0,1,1,0,1,0,0,0,0
10,187.55964281174175,0,1,1,1,1,0,0,0,0
9,29.99,0,1,2,1,2,0,0,0,0
9,146.37029740685813,1,0,2,0,1,0,0,0,0
1,121.47325993539349,1,0,2,0,1,0,0,0,0
4,140.8943398630098,0,1,1,0,1,0,0,0,0
9,274.62633849701325,0,1,1,0,1,0,0,0,0
7,350.6292741745253,0,1,1,0,1,0,0,0,0
11,29.99,1,0,3,0,2,0,0,0,0
1,122.75084141589426,1,0,1,0,2,0,0,0,0
7,657.8357817867212,0,1,1,1,1,0,0,0,0
1,451.50776812544984,0,0,1,0,2,0,0,0,0
9,317.2273874449292,0,1,2,0,3,0,0,0,0
1,220.11686933232193,0,1,1,0,3,0,0,0,0
3,29.99,1,0,1,1,1,0,0,0,0
2,862.8197810631458,0,1,1,1,3,0,0,0,0
1,35.193875631881625,0,1,1,0,2,0,0,0,0
2,46.752544515534915,1,0,2,0,1,0,0,0,0
11,55.88350924032669,0,0,3,1,2,0,0,0,0
11,366.00194699621454,1,1,1,0,2,0,0,0,0
4,131.6737143601007,0,1,1,0,1,0,0,0,0
5,275.6646076827672,1,0,2,1,2,0,0,0,0
7,190.4561399012421,0,1,2,0,1,0,0,0,0
5,255.59202019403352,0,1,1,0,1,0,0,0,0
10,121.18444179314281,0,1,1,1,1,0,0,0,0
1,506.8152262430505,1,0,2,1,3,0,0,0,0
1,1213.0409396709292,1,0,1,1,1,0,0,0,0
1,444.66985184426693,0,0,1,0,3,0,0,0,0
10,87.17982570631989,1,0,3,0,1,0,0,0,0
7,29.99,0,1,1,0,1,0,0,0,0
2,241.79398996773207,1,0,2,0,2,0,0,0,0
7,139.26074867230125,0,1,1,1,2,0,0,0,0
1,51.749300391121174,0,1,1,0,1,0,0,0,0
1,36.76064015878943,0,1,2,0,2,0,0,0,0
5,242.37389455292865,1,0,2,0,1,0,0,0,0
2,29.99,1,0,2,1,1,0,0,0,0
9,183.6979688294309,1,0,1,1,1,0,0,0,0
4,40.663539433594686,0,0,1,0,2,0,0,0,0
2,113.55833020619674,1,0,1,0,2,0,0,0,0
3,200.37817326132046,1,0,2,0,2,0,0,0,0
2,341.7890826155146,0,1,1,0,2,0,0,0,0
8,581.892857083444,0,0,2,1,2,0,0,0,0
5,204.7075229395877,0,1,1,0,2,0,0,0,0
8,286.41133011840765,1,0,1,0,2,0,0,0,0
9,62.51441386697623,1,0,3,0,1,0,0,0,0
10,317.18024412816254,1,0,2,0,2,0,0,0,0
11,33.724323823218455,0,1,2,1,1,0,0,0,0
10,29.99,0,1,2,1,1,0,0,0,0
7,247.59572813975657,0,1,1,1,1,0,0,0,0
4,275.2602221873122,1,0,1,1,3,0,0,0,0
1,117.67038096523179,1,0,1,0,2,0,0,0,0
1,507.24834837558,0,0,2,1,2,0,0,0,0
2,377.2387086914248,1,0,3,0,2,0,0,0,0
5,71.93760719732904,0,0,2,1,1,0,0,0,0
8,34.780280798741906,1,0,2,1,2,0,0,0,0
9,191.70263545823607,1,0,2,0,2,0,0,0,0
1,504.7530485729062,0,0,2,1,1,0,0,0,0
2,350.74551016362904,0,1,2,1,1,0,0,0,0
7,217.5874807733507,0,1,2,1,1,0,0,0,0
3,575.5077326957511,0,0,1,1,2,0,0,0,0
6,41.109984942701004,0,1,1,1,2,0,0,0,0
9,295.08088606744644,1,1,2,1,3,0,0,0,0
10,181.29622539765023,1,0,1,0,1,0,0,0,0
10,36.52718147651523,0,1,1,1,1,0,0,0,0
1,244.12146505207264,0,1,1,0,2,0,0,0,0
4,404.8485036476156,1,0,1,0,3,0,0,0,0
10,37.70765746558726,0,1,1,1,1,0,0,0,0
5,265.3349854685297,0,0,2,0,2,0,0,0,0
10,158.8019703570942,0,1,1,1,1,0,0,0,0
11,78.0478602456317,0,1,2,1,2,0,0,0,0
9,178.37390980148172,0,1,2,0,1,0,0,0,0
5,407.968884706134,0,1,1,0,3,0,0,0,0
5,401.24162566477827,0,1,1,0,2,0,0,0,0
3,386.9635223547624,0,0,3,0,2,0,0,0,0
10,133.71896416271474,0,1,2,1,2,0,0,0,0
4,446.4932190987279,0,0,1,0,3,0,0,0,0
9,110.33905352122756,0,1,2,1,1,0,0,0,0
2,165.58107149437728,0,1,1,0,1,0,0,0,0
9,29.99,0,1,2,0,2,0,0,0,0
6,782.6473238595219,0,0,2,1,3,0,0,0,0
1,640.6956768795595,0,1,1,1,1,0,0,0,0
10,127.81962528604734,0,1,2,1,2,0,0,0,0
3,323.6627014053593,1,0,2,0,2,0,0,0,0
1,776.5846750175929,1,1,1,1,2,0,0,0,0
12,29.99,0,1,1,1,1,0,0,0,0
10,29.99,0,1,1,1,2,0,0,0,0
2,530.1738393169305,0,0,3,1,3,0,0,0,0
10,69.77267353027813,0,1,1,1,2,0,0,0,0
3,132.43305714939225,0,1,1,0,2,0,0,0,0
9,395.46797870021624,0,0,2,0,2,0,0,0,0
1,460.1397943566181,1,0,1,0,1,0,0,0,0
10,49.75460733742,0,1,1,0,1,0,0,0,0
1,175.1308259827223,1,0,3,0,1,0,0,0,0
7,29.99,1,0,1,1,2,0,0,0,0
1,214.49951081704444,0,1,1,0,1,0,0,0,0
6,267.8511276207517,1,0,2,0,1,0,0,0,0
2,29.99,1,0,2,0,1,0,0,0,0
10,173.08415938226918,0,1,1,1,1,0,0,0,0
1,1093.0880051291153,0,1,1,1,1,0,0,0,0
6,109.60435806760914,1,0,2,0,1,0,0,0,0
1,217.42179285835576,0,1,2,0,2,0,0,0,0
12,110.59438823416276,0,1,1,1,1,0,0,0,0
6,90.55874976092731,0,1,1,0,1,0,0,0,0
8,54.90080468437797,1,0,1,0,1,0,0,0,0
10,111.4459360515208,1,0,2,0,2,0,0,0,0
2,1036.5737492056962,0,0,1,1,1,0,0,0,0
11,40.01364017361246,0,1,1,1,1,0,0,0,0
1,70.14964994509448,0,1,1,0,1,0,0,0,0
10,137.90908795186095,0,1,1,1,1,0,0,0,0
9,285.09416327799306,0,0,3,0,3,0,0,0,0
3,309.4827935742826,0,0,2,0,1,0,0,0,0
2,146.0311745577495,0,0,2,1,2,0,0,0,0
6,108.06064829121512,1,0,1,1,1,0,0,0,0
10,386.7598393538859,1,0,3,0,1,0,0,0,0
7,66.52578916531012,1,0,2,1,1,0,0,0,0
8,552.9029690130438,1,0,1,1,3,0,0,0,0
10,195.68288198473698,1,0,2,0,2,0,0,0,0
4,84.01902630698767,1,0,2,0,2,0,0,0,0
8,235.9600620055209,0,1,1,1,2,0,0,0,0
7,348.75073477742575,0,1,2,1,2,0,0,0,0
11,125.30602894844316,0,1,1,1,1,0,0,0,0
6,451.0005807153063,1,0,1,0,2,0,0,0,0
1,157.26,0,0,2,0,2,0,0,0,0
3,227.36860156128063,1,0,1,0,1,0,0,0,0
7,31.41546755926076,0,1,1,1,2,0,0,0,0
9,185.74086091889882,0,1,1,0,2,0,0,0,0
5,65.7000202850651,0,1,2,0,2,0,0,0,0
10,496.30949910713883,1,0,2,0,2,0,0,0,0
1,41.63132215356635,0,1,1,0,1,0,0,0,0
10,29.99,0,1,2,0,2,0,0,0,0
1,134.21362057306203,0,1,1,1,1,0,0,0,0
6,46.51459341586926,0,1,1,0,1,0,0,0,0
5,420.96812144664585,0,0,2,0,3,0,0,0,0
1,76.88632431368035,0,1,1,1,2,0,0,0,0
6,368.16573600398317,0,0,1,1,2,0,0,0,0
6,177.79257177286502,1,0,1,0,1,0,0,0,0
10,365.050624103797,1,1,2,0,1,0,0,0,0
7,609.186287577394,0,0,1,1,3,0,0,0,0
5,451.092608424811,1,0,2,0,2,0,0,0,0
2,78.66134588394802,1,0,1,0,2,0,0,0,0
5,127.3295586969018,1,0,2,0,1,0,0,0,0
9,72.91453154907315,1,0,1,0,2,0,0,0,0
11,550.4096991655481,0,0,1,1,2,0,0,0,0
11,139.17049603096729,0,1,1,0,2,0,0,0,0
4,271.83004498963027,0,1,1,0,1,0,0,0,0
4,375.27269450017343,0,0,1,0,1,0,0,0,0
1,449.6105179440153,0,0,1,1,2,0,0,0,0
12,29.99,0,1,1,0,1,0,0,0,0
5,29.99,0,1,3,1,1,0,0,0,0
7,340.31104534618925,0,0,1,0,1,0,0,0,0
7,29.99,1,0,1,1,2,0,0,0,0
1,468.76664923962556,0,0,1,0,1,0,0,0,0
7,461.677509393482,0,1,2,0,3,0,0,0,0
7,130.6452470464263,1,0,1,1,1,0,0,0,0
4,637.2364781390419,1,1,1,1,2,0,0,0,0
6,450.48902221162996,1,0,2,0,2,0,0,0,0
4,58.275714211973025,0,1,1,0,1,0,0,0,0
8,41.58255871951636,1,0,2,0,2,0,0,0,0
6,322.3559142826559,1,0,2,0,2,0,0,0,0
10,177.9831529511832,1,0,2,0,2,0,0,0,0
5,389.9660704950052,1,0,2,0,1,0,0,0,0
2,29.99,1,0,1,0,1,0,0,0,0
6,522.4210793337638,0,0,2,1,2,0,0,0,0
2,64.6569692595885,1,0,1,1,2,0,0,0,0
4,42.58880615181086,0,1,3,0,2,0,0,0,0
2,143.97887695406524,1,0,1,0,1,0,0,0,0
9,29.99,1,0,2,1,2,0,0,0,0
3,210.5222418928656,1,0,2,0,1,0,0,0,0
1,55.85,1,0,1,1,2,0,0,0,0
8,35.63796884574231,1,0,1,0,2,0,0,0,0
9,282.3188056120002,0,1,2,0,2,0,0,0,0
9,104.97300915846176,0,1,2,1,2,0,0,0,0
2,158.1845232328234,0,1,1,1,1,0,0,0,0
9,159.3526705787439,1,0,1,1,2,0,0,0,0
5,29.99,0,1,2,0,2,0,0,0,0
3,365.33389726846724,0,1,1,0,2,0,0,0,0
7,566.0208517194051,1,0,1,1,1,0,0,0,0
1,29.99,1,0,1,0,1,0,0,0,0
4,714.4030133238189,1,0,1,1,2,0,0,0,0
9,134.2972970381925,0,1,1,0,1,0,0,0,0
7,220.06267077589246,0,1,1,1,1,0,0,0,0
3,100.74244448510966,0,1,2,0,1,0,0,0,0
9,29.99,0,1,1,1,2,0,0,0,0
4,890.3745707893544,0,0,1,1,1,0,0,0,0
7,46.11512426984867,0,0,2,1,2,0,0,0,0
10,29.99,1,0,2,0,1,0,0,0,0
5,343.5126074479869,0,1,1,0,1,0,0,0,0
6,255.6899369651542,1,0,2,0,2,0,0,0,0
10,81.19108284624697,1,0,1,0,1,0,0,0,0
1,732.7459851759508,0,0,1,1,2,0,0,0,0
2,64.07592751937167,0,1,1,0,1,0,0,0,0
4,140.7619531737262,0,0,3,0,2,0,0,0,0
10,128.9793857720059,1,0,1,1,1,0,0,0,0
2,258.6645912695906,1,0,2,0,2,0,0,0,0
2,270.9355142858835,1,0,3,0,2,0,0,0,0
9,269.0727306395604,1,0,1,0,1,0,0,0,0
6,171.97527907690346,0,1,2,1,2,0,0,0,0
9,29.99,1,0,2,0,2,0,0,0,0
10,136.28750542562398,0,1,2,0,1,0,0,0,0
7,357.3788624499096,1,1,1,0,3,0,0,0,0
11,139.01063787523393,0,1,1,1,2,0,0,0,0
8,368.3623083592165,1,0,2,0,1,0,0,0,0
10,29.99,1,0,1,0,2,0,0,0,0
2,347.1606058389182,1,0,1,0,2,0,0,0,0
1,336.73712576531375,1,0,1,0,1,0,0,0,0
9,208.04746305688428,0,1,1,0,3,0,0,0,0
10,148.38562635894337,0,1,1,0,1,0,0,0,0
12,29.99,1,0,2,0,2,0,0,0,0
6,50.11940260380048,0,1,3,0,1,0,0,0,0
3,1022.5331033192383,0,0,1,1,3,0,0,0,0
2,184.6497059467422,0,1,2,1,1,0,0,0,0
4,532.7144526497749,0,1,3,1,2,0,0,0,0
6,30.462539982762532,1,0,2,1,1,0,0,0,0
3,274.86936440415343,0,0,2,0,1,0,0,0,0
10,133.83433251928642,0,1,1,0,1,0,0,0,0
10,178.22516554370682,1,0,2,0,2,0,0,0,0
9,29.99,1,0,3,0,2,0,0,0,0
4,366.2858385104826,0,0,3,1,2,0,0,0,0
1,467.02869100035167,0,1,1,0,1,0,0,0,0
7,30.857021841240883,1,0,1,0,1,0,0,0,0
10,159.4370341896281,0,1,1,0,1,0,0,0,0
5,292.42258748829283,0,1,1,0,1,0,0,0,0
8,256.115528578417,1,0,1,1,1,0,0,0,0
1,75.71476318763595,0,1,1,1,1,0,0,0,0
5,514.0905544596067,1,0,1,1,3,0,0,0,0
10,63.140985973360834,0,1,2,1,1,0,0,0,0
2,339.4023156089001,1,0,2,0,1,0,0,0,0
9,378.24415886309197,1,0,1,0,1,0,0,0,0
8,30.930063036501345,0,1,1,0,2,0,0,0,0
6,579.8346542911942,0,0,1,1,2,0,0,0,0
1,138.8046614111783,1,0,1,0,2,0,0,0,0
11,29.99,1,0,2,0,2,0,0,0,0
6,85.93012692256582,0,1,1,1,1,0,0,0,0
4,254.751720238239,0,1,2,0,1,0,0,0,0
1,171.96307545234785,0,1,2,1,2,0,0,0,0
5,458.66404379225025,0,0,2,0,2,0,0,0,0
4,100.87497551261684,1,0,2,1,2,0,0,0,0
10,236.97768657201752,1,1,2,1,1,0,0,0,0
10,29.99,0,1,1,1,2,0,0,0,0
9,212.33901734254593,1,1,2,1,1,0,0,0,0
9,413.59709319885656,0,1,1,0,3,0,0,0,0
2,139.22327572381892,0,1,1,0,1,0,0,0,0
6,98.3497102263881,1,0,2,0,1,0,0,0,0
3,166.1576593396593,0,1,2,0,1,0,0,0,0
7,38.994826191986405,0,1,1,0,1,0,0,0,0
4,514.3336229830909,0,0,1,1,2,0,0,0,0
5,217.46761666741267,0,1,1,0,2,0,0,0,0
7,195.99319993653233,0,0,2,0,1,0,0,0,0
9,362.3699265548544,0,1,2,0,1,0,0,0,0
6,73.62169898517078,1,0,1,0,1,0,0,0,0
9,400.41642660930813,1,0,1,0,1,0,0,0,0
10,29.99,1,0,2,0,2,0,0,0,0
10,936.680571281405,0,1,1,1,1,0,0,0,0
11,124.85052930047873,1,0,1,0,2,0,0,0,0
9,29.99,1,0,2,0,2,0,0,0,0
7,128.6231966113272,1,0,2,0,2,0,0,0,0
1,47.154284709700235,1,0,1,1,2,0,0,0,0
12,29.99,1,0,1,0,2,0,0,0,0
4,968.9245054342274,0,0,1,1,2,0,0,0,0
1,301.9810350418143,0,0,2,0,1,0,0,0,0
4,493.89637326281724,0,1,1,1,1,0,0,0,0
10,194.1607017546381,0,1,1,1,1,0,0,0,0
6,102.38288876723144,1,0,1,1,2,0,0,0,0
7,1163.491711665491,0,1,1,1,1,0,0,0,0
11,122.64397256998761,1,0,2,0,2,0,0,0,0
8,424.7641708439306,0,1,1,0,1,0,0,0,0
9,135.4608503375567,1,0,1,1,1,0,0,0,0
7,294.35043125372476,0,1,1,0,2,0,0,0,0
1,224.81359782610625,0,1,2,0,3,0,0,0,0
1,54.5151371756031,0,1,2,1,2,0,0,0,0
8,29.99,0,1,2,0,1,0,0,0,0
10,97.5534831186378,1,0,2,0,1,0,0,0,0
10,29.99,1,0,1,1,1,0,0,0,0
5,160.09341889911448,1,0,2,1,2,0,0,0,0
1,689.1853446305059,0,1,1,1,3,0,0,0,0
3,155.85912654003513,0,1,2,0,2,0,0,0,0
1,463.0366833090198,0,1,1,0,2,0,0,0,0
1,142.29321843674956,0,1,1,0,1,0,0,0,0
11,29.99,1,0,1,0,2,0,0,0,0
1,75.81227891050928,1,0,1,1,1,0,0,0,0
10,228.47123248218486,0,1,1,0,2,0,0,0,0
4,37.60107308994943,0,1,3,0,2,0,0,0,0
10,422.5572576931363,0,1,1,0,2,0,0,0,0
3,225.5776086509304,0,1,2,0,1,0,0,0,0
3,380.9483490112874,0,1,1,0,1,0,0,0,0
9,104.11567619342317,0,1,1,1,1,0,0,0,0
6,29.99,1,0,1,0,1,0,0,0,0
1,387.2096867248928,1,0,1,0,1,0,0,0,0
1,186.6865639972706,1,0,1,0,2,0,0,0,0
7,29.99,0,1,1,1,2,0,0,0,0
3,460.0473929651497,0,0,1,0,1,0,0,0,0
1,312.6495600471714,0,1,2,0,2,0,0,0,0
10,111.54062278019049,0,1,1,0,1,0,0,0,0
1,46.49046124460879,1,0,2,0,1,0,0,0,0
7,54.77206493613752,0,1,1,0,1,0,0,0,0
10,304.43106001195673,0,1,1,0,2,0,0,0,0
9,81.65281306219511,0,1,2,0,1,0,0,0,0
10,95.5895894189214,0,1,2,0,2,0,0,0,0
2,717.6887372875061,1,1,1,1,3,0,0,0,0
6,136.593892194505,0,1,1,1,1,0,0,0,0
1,126.92805471170242,0,1,1,0,2,0,0,0,0
10,32.156994993848436,0,1,2,1,1,0,0,0,0
11,147.34842149859966,0,1,3,0,2,0,0,0,0
2,429.54234459887954,1,0,1,0,1,0,0,0,0
6,119.57322982458211,0,0,1,0,1,0,0,0,0
11,67.6499137527979,0,1,1,1,2,0,0,0,0
4,29.99,1,0,1,1,2,0,0,0,0
2,408.7509339338447,0,1,1,0,2,0,0,0,0
6,97.00229821146806,0,1,1,0,2,0,0,0,0
1,68.90921795013338,1,0,1,0,1,0,0,0,0
2,394.6716903819035,0,1,1,0,1,0,0,0,0
3,119.15988813977998,0,1,1,0,2,0,0,0,0
1,34.83708762479667,1,0,2,0,1,0,0,0,0
11,322.11921591314564,0,0,1,0,1,0,0,0,0
4,599.4074522655461,0,0,2,1,3,0,0,0,0
7,258.5254674189075,1,0,1,0,2,0,0,0,0
1,101.29486918072014,1,0,2,1,1,0,0,0,0
1,96.27978724576157,1,0,1,1,2,0,0,0,0
10,141.52058062991884,1,0,1,0,1,0,0,0,0
9,295.42804276213906,1,0,2,0,2,0,0,0,0
3,239.92195136447333,0,1,1,0,2,0,0,0,0
10,29.99,1,0,3,0,2,0,0,0,0
1,359.15034328228273,0,0,1,0,2,0,0,0,0
1,122.84489615480749,0,1,1,0,1,0,0,0,0
10,301.2749833714242,1,0,2,0,2,0,0,0,0
2,29.99,0,1,1,1,2,0,0,0,0
4,214.28645506280793,1,1,1,0,2,0,0,0,0
4,79.47398617461518,1,0,1,0,2,0,0,0,0
2,398.7484305561648,0,1,1,1,1,0,0,0,0
10,72.78640777354188,0,1,2,0,1,0,0,0,0
9,184.02802719064044,0,1,2,0,1,0,0,0,0
6,689.5765825248818,0,1,1,1,1,0,0,0,0
1,1459.0438979936637,0,1,1,1,1,0,0,0,0
5,29.99,1,0,1,0,1,0,0,0,0
9,140.77229726085568,1,0,1,0,1,0,0,0,0
2,196.97263059600382,0,1,2,0,1,0,0,0,0
1,659.5084877206685,0,0,2,1,3,0,0,0,0
6,634.6522711674445,1,0,1,1,2,0,0,0,0
3,320.9076385845739,0,1,1,0,2,0,0,0,0
9,29.99,0,1,3,1,2,0,0,0,0
4,101.00834177589066,1,0,1,0,1,0,0,0,0
4,211.52931501920727,0,1,1,0,3,0,0,0,0
10,62.62690522957495,0,1,1,1,2,0,0,0,0
9,29.99,1,0,1,0,2,0,0,0,0
6,377.2443569686117,1,0,1,0,1,0,0,0,0
9,105.30168324924207,1,0,2,0,2,0,0,0,0
2,46.18185047856613,1,0,1,0,2,0,0,0,0
8,90.1948590250376,1,0,2,0,2,0,0,0,0
1,238.7611497821627,0,1,1,0,1,0,0,0,0
3,1177.1840487137395,0,1,2,1,2,0,0,0,0
9,70.50926812433296,0,1,2,1,2,0,0,0,0
3,124.37019790205339,1,0,2,1,1,0,0,0,0
10,185.79346071797178,0,1,2,1,1,0,0,0,0
7,81.31,1,0,1,0,2,0,0,0,0
10,165.78749757032494,0,1,2,0,2,0,0,0,0
9,29.99,1,0,1,0,1,0,0,0,0
6,150.492745612144,1,0,2,0,1,0,0,0,0
3,489.00555799722775,1,0,2,0,1,0,0,0,0
5,265.5582957026506,0,0,1,0,1,0,0,0,0
1,164.95951020155428,0,1,1,1,2,0,0,0,0
1,905.7664594482704,1,0,2,1,1,0,0,0,0
7,297.9878365119909,1,0,1,0,1,0,0,0,0
2,29.99,1,0,1,0,1,0,0,0,0
3,110.11008327820991,1,0,2,1,1,0,0,0,0
3,155.82392021941791,0,0,1,1,1,0,0,0,0
9,29.99,0,1,1,1,1,0,0,0,0
1,71.27095655346477,1,0,1,1,1,0,0,0,0
4,509.8118778941803,0,0,1,1,1,0,0,0,0
6,132.57219141279688,1,0,1,1,1,0,0,0,0
10,135.48946926393407,1,0,2,1,1,0,0,0,0
10,29.99,1,0,2,1,2,0,0,0,0
4,255.47286081927373,0,1,1,0,1,0,0,0,0
7,29.99,1,0,2,1,1,0,0,0,0
4,442.4209685266458,1,0,1,1,1,0,0,0,0
4,151.071350244848,0,1,1,0,1,0,0,0,0
7,631.5307136573153,0,0,2,1,3,0,0,0,0
11,90.26482965418664,1,0,1,0,1,0,0,0,0
5,81.35188751704389,1,0,1,0,2,0,0,0,0
2,125.46690302134448,1,0,1,0,1,0,0,0,0
6,200.11054312622883,1,0,2,0,2,0,0,0,0
1,311.44459582225466,0,1,2,0,1,0,0,0,0
8,94.87854266038396,1,0,1,1,2,0,0,0,0
9,38.34437731670723,1,0,2,1,1,0,0,0,0
2,184.3125017842352,1,0,1,0,2,0,0,0,0
9,163.73974146681107,0,1,1,0,1,0,0,0,0
10,50.2090593945336,1,0,2,0,1,0,0,0,0
8,88.43960191346181,0,1,1,0,1,0,0,0,0
6,333.97547734108326,0,0,1,0,2,0,0,0,0
6,152.71051457896272,1,0,1,0,1,0,0,0,0
10,367.8897601094823,0,0,1,0,2,0,0,0,0
10,51.60895323694613,1,0,1,1,1,0,0,0,0
12,61.08742349120372,0,0,3,1,1,0,0,0,0
2,695.9026470214259,0,1,2,1,1,0,0,0,0
3,412.55498572537766,0,0,1,0,1,0,0,0,0
5,778.6624021250599,0,1,1,1,1,0,0,0,0
2,479.9500466555543,1,0,2,0,3,0,0,0,0
6,71.30835130709515,1,0,2,1,2,0,0,0,0
5,203.58790526828778,1,0,1,0,1,0,0,0,0
5,45.91176894092521,1,0,2,0,1,0,0,0,0
2,160.3898808523269,0,1,2,0,1,0,0,0,0
1,941.5690449494058,0,1,1,1,2,0,0,0,0
12,51.77351238550178,1,0,2,0,1,0,0,0,0
2,52.07107538718493,0,1,1,0,1,0,0,0,0
5,107.61734604248845,0,1,2,0,1,0,0,0,0
8,29.99,1,0,1,0,1,0,0,0,0
9,266.2236120521538,0,1,1,1,2,0,0,0,0
1,32.74782479739541,0,1,1,1,2,0,0,0,0
2,175.66793647131655,1,0,1,1,2,0,0,0,0
11,169.5140267295095,1,0,2,0,2,0,0,0,0
11,29.99,1,0,2,1,2,0,0,0,0
6,115.24247323587154,0,0,2,0,1,0,0,0,0
12,29.99,1,0,2,1,2,0,0,0,0
9,418.8321283963972,1,0,1,0,2,0,0,0,0
11,84.65368355136725,1,0,1,0,2,0,0,0,0
8,171.78847157754544,1,0,1,0,1,0,0,0,0
10,92.84988951630332,1,0,1,0,1,0,0,0,0
9,200.01393236561591,0,1,2,0,2,0,0,0,0
7,145.8133604721446,1,0,2,0,1,0,0,0,0
8,106.53513391784821,0,1,2,1,1,0,0,0,0
5,30.159829341414174,0,1,3,0,2,0,0,0,0
2,286.61408415804243,0,1,1,0,2,0,0,0,0
9,36.818427237810766,1,0,2,0,1,0,0,0,0
7,85.42263828537335,1,0,3,0,1,0,0,0,0
1,112.81301571338082,1,0,2,1,2,0,0,0,0
1,623.3958826652231,0,1,2,1,2,0,0,0,0
7,43.70287077860535,0,1,1,0,2,0,0,0,0
1,788.9055555492619,1,0,1,1,1,0,0,0,0
8,716.0651117850647,1,0,1,1,2,0,0,0,0
6,449.3928467941461,0,0,2,0,2,0,0,0,0
9,43.20033632098877,0,1,1,0,1,0,0,0,0
1,45.44470068838576,1,0,2,1,1,0,0,0,0
1,214.87931870700845,1,0,1,1,2,0,0,0,0
1,29.99,1,0,2,1,2,0,0,0,0
1,29.99,0,1,2,1,2,0,0,0,0
3,603.8352496406201,0,1,1,1,2,0,0,0,0
7,29.99,1,0,2,1,2,0,0,0,0
4,620.2296294086061,0,1,1,1,3,0,0,0,0
2,159.87629168899844,0,1,1,0,2,0,0,0,0
4,104.09876940427773,1,0,1,0,1,0,0,0,0
2,57.54973835974888,1,0,2,0,1,0,0,0,0
3,29.99,0,1,1,0,2,0,0,0,0
1,663.1443433829194,1,1,2,1,2,0,0,0,0
3,71.93398566077158,1,0,1,0,1,0,0,0,0
12,29.99,0,1,1,0,1,0,0,0,0
8,172.30962259514206,1,0,1,0,2,0,0,0,0
7,462.92017713949724,1,0,1,0,1,0,0,0,0
4,265.82947679625704,0,1,1,1,2,0,0,0,0
4,778.251896958193,1,0,1,1,1,0,0,0,0
5,29.99,1,0,1,0,2,0,0,0,0
8,49.43873631211232,0,0,1,0,2,0,0,0,0
1,474.7659613997964,0,0,3,0,3,0,0,0,0
5,29.99,1,0,1,1,1,0,0,0,0
11,29.99,0,1,1,1,2,0,0,0,0
9,98.97126571753225,0,1,2,0,1,0,0,0,0
9,30.415215642222197,1,0,2,1,1,0,0,0,0
9,104.31188263000473,1,0,1,0,1,0,0,0,0
6,108.73838384486511,0,1,2,1,1,0,0,0,0
7,50.72211289280584,1,0,2,1,1,0,0,0,0
9,57.35678328301419,1,0,2,0,1,0,0,0,0
2,39.703032491640485,1,0,1,0,1,0,0,0,0
1,193.70952083572348,0,0,2,0,1,0,0,0,0
1,365.64599868455406,1,0,2,0,3,0,0,0,0
8,165.6924744415269,1,0,2,1,1,0,0,0,0
6,523.9606182498776,0,0,2,1,2,0,0,0,0
10,82.07718999411529,1,0,1,1,2,0,0,0,0
5,543.8852437441204,0,0,2,1,2,0,0,0,0
5,299.3464572411202,0,1,1,0,1,0,0,0,0
6,29.99,1,0,1,1,1,0,0,0,0
2,431.7622237274002,0,1,2,0,3,0,0,0,0
6,60.35212486617931,0,1,1,0,2,0,0,0,0
7,44.44699917002868,0,1,1,0,2,0,0,0,0
4,87.94100237771643,0,1,1,0,1,0,0,0,0
6,80.8948139154645,0,1,1,0,1,0,0,0,0
5,185.72143015642524,1,0,1,0,1,0,0,0,0
4,333.76771258324027,0,1,1,0,1,0,0,0,0
4,733.1086742651632,1,1,1,1,1,0,0,0,0
8,106.52072841096717,0,1,3,0,1,0,0,0,0
4,324.2577748493135,1,0,1,0,1,0,0,0,0
2,29.99,0,1,2,0,2,0,0,0,0
5,77.0620654332646,0,1,1,0,2,0,0,0,0
1,79.79652365834387,0,0,1,1,1,0,0,0,0
9,29.99,1,0,1,1,1,0,0,0,0
7,343.41518675681397,0,0,1,0,1,0,0,0,0
1,298.9326199798595,1,0,1,0,1,0,0,0,0
3,92.63050591678426,0,1,1,0,2,0,0,0,0
7,29.99,1,0,2,0,1,0,0,0,0
2,408.9030052731848,0,1,1,0,3,0,0,0,0
3,191.14765235326362,0,1,2,0,1,0,0,0,0
1,29.99,1,0,1,0,1,0,0,0,0
5,73.15711367014529,0,1,2,1,1,0,0,0,0
5,424.3577020217698,0,1,1,0,3,0,0,0,0
5,81.86839178586507,1,0,2,1,1,0,0,0,0
3,286.6825204839584,0,1,2,0,2,0,0,0,0
10,171.4590434210543,1,0,2,0,1,0,0,0,0
2,75.9176526919104,1,0,1,1,1,0,0,0,0
