,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,customer_types,treat
24002,1,734.07,0,1,2,1,2,-1,0,2,1
24003,1,29.99,0,1,1,1,1,-1,0,2,1
24004,5,559.65,1,0,2,1,1,-1,0,2,1
24005,3,253.95,0,1,2,1,2,-1,0,2,1
24006,5,308.97,0,1,1,0,1,1,0,2,1
24007,7,48.1,0,1,1,1,2,-1,1,3,1
24008,1,494.27,0,1,2,1,2,-1,1,3,1
24009,9,212.9,1,1,2,1,1,-1,1,3,1
24010,6,55.79,0,1,1,1,2,-1,0,2,1
24011,9,95.86,0,1,2,0,2,1,0,2,1
24012,9,29.99,0,1,1,1,1,1,0,2,1
24013,5,37.81,0,1,2,1,2,0,0,0,0
24014,9,29.99,0,1,3,0,2,0,0,0,0
24015,2,29.99,1,0,2,0,1,1,0,2,1
24016,2,304.3,1,1,1,0,1,0,0,0,0
24017,2,156.6,0,1,2,0,2,1,0,2,1
24018,8,83.51,0,1,1,1,2,1,0,2,1
24019,3,77.96,0,1,1,1,1,0,0,0,0
24020,10,37.46,1,0,3,0,1,-1,0,2,1
24021,5,97.23,0,1,1,1,1,0,0,0,0
24022,10,140.74,0,1,1,1,1,0,0,0,0
24023,2,159.02,1,0,1,0,2,-1,0,2,1
24024,2,323.48,0,1,2,1,2,-1,1,3,1
24025,4,105.24,1,0,2,0,1,1,1,3,1
24026,8,1029.19,0,1,1,1,2,0,0,0,0
24027,9,178.46,0,1,1,0,1,0,0,0,0
24028,11,29.99,0,1,1,1,2,-1,0,2,1
24029,5,29.99,1,0,1,0,1,0,0,0,0
24030,9,141.12,1,0,2,0,2,-1,0,2,1
24031,1,596.85,0,1,2,1,3,0,0,0,0
24032,11,78.1,0,1,2,0,1,0,0,0,0
24033,5,1438.34,1,0,1,1,1,1,0,2,1
24034,5,41.74,1,0,2,1,1,-1,1,3,1
24035,9,64.97,1,0,3,0,2,-1,0,2,1
24036,3,183.5,0,1,1,1,1,1,0,2,1
24037,2,924.68,0,1,1,1,2,1,0,2,1
24038,7,94.94,1,0,2,0,1,1,0,2,1
24039,4,29.99,1,0,1,1,2,0,0,0,0
24040,10,301.7,1,1,2,0,2,1,0,2,1
24041,1,99.02,0,1,3,1,1,1,0,2,1
24042,1,713.31,0,1,2,1,1,-1,0,2,1
24043,10,68.66,1,0,1,0,1,-1,0,2,1
24044,4,66.68,1,0,1,0,2,1,0,2,1
24045,9,319.88,0,1,1,0,1,0,0,0,0
24046,5,89.64,1,0,2,1,2,-1,0,2,1
24047,8,107.93,0,1,1,1,1,1,0,2,1
24048,10,243.31,1,0,2,1,1,-1,0,2,1
24049,3,191.81,1,0,3,1,1,-1,0,2,1
24050,2,300.94,1,0,1,1,2,0,0,0,0
24051,1,344.01,0,1,1,0,1,1,0,2,1
24052,9,248.54,0,1,1,0,2,0,0,0,0
24053,2,297.88,0,1,1,0,2,1,1,3,1
24054,1,110.91,1,0,2,0,1,1,0,2,1
24055,1,494.47,0,1,1,0,3,-1,0,2,1
24056,9,292.65,1,0,2,0,3,1,0,2,1
24057,3,117.02,1,0,2,1,2,1,0,2,1
24058,4,601.26,1,1,2,1,2,0,0,0,0
24059,1,33.31,0,1,2,0,1,0,0,0,0
24060,9,100.55,0,1,3,0,2,1,0,2,1
24061,7,414.39,1,0,3,0,1,1,1,3,1
24062,6,47.81,0,1,1,0,2,1,0,2,1
24063,6,336.58,1,0,3,0,2,1,0,2,1
24064,1,168.57,0,1,1,1,2,-1,1,3,1
24065,4,167.52,1,0,3,1,2,-1,1,3,1
24066,3,103.11,0,1,1,1,1,-1,0,2,1
24067,4,29.99,1,0,1,1,1,0,0,0,0
24068,5,324.54,1,0,1,0,3,-1,0,2,1
24069,5,29.99,0,1,2,0,2,1,0,2,1
24070,8,183.31,0,1,1,1,1,0,0,0,0
24071,7,63.88,0,1,1,1,2,-1,0,2,1
24072,11,80.44,0,1,2,0,2,0,0,0,0
24073,6,204.46,1,1,1,0,3,-1,0,2,1
24074,7,108.75,1,0,2,0,2,1,0,2,1
24075,1,29.99,1,0,2,0,1,1,0,2,1
24076,2,522.01,0,1,1,1,3,1,0,2,1
24077,10,109.26,0,1,3,1,1,-1,0,2,1
24078,11,152.98,0,1,1,0,1,0,1,1,0
24079,9,75.34,0,1,1,0,2,1,0,2,1
24080,2,295.43,1,0,2,1,1,-1,1,3,1
24081,1,386.21,1,0,1,1,3,-1,0,2,1
24082,3,29.99,1,0,1,0,1,-1,0,2,1
24083,12,218.89,1,0,1,0,1,1,0,2,1
24084,6,67.6,1,0,1,1,1,0,0,0,0
24085,2,399.97,0,1,1,0,1,-1,0,2,1
24086,4,683.22,1,1,1,1,1,-1,0,2,1
24087,8,84.28,0,1,1,0,1,0,0,0,0
24088,1,96.34,1,0,2,0,2,1,1,3,1
24089,7,285.43,0,1,1,0,1,0,0,0,0
24090,1,165.43,1,0,2,0,1,-1,0,2,1
24091,2,230.73,0,1,2,0,3,-1,0,2,1
24092,12,29.99,1,0,2,0,2,1,0,2,1
24093,7,29.99,1,0,1,1,1,-1,1,3,1
24094,12,29.99,0,1,2,0,2,1,0,2,1
24095,6,123.58,0,1,1,1,1,0,0,0,0
24096,10,448.29,0,1,1,0,2,1,0,2,1
24097,6,54.84,0,1,1,1,2,-1,0,2,1
24098,4,34.27,1,0,1,1,1,1,0,2,1
24099,3,70.9,1,0,2,1,2,-1,0,2,1
24100,2,34.2,1,0,1,0,2,-1,0,2,1
24101,1,1624.06,1,0,1,1,2,1,0,2,1
24102,1,303.19,1,1,2,0,2,0,0,0,0
24103,2,29.99,0,1,3,1,2,-1,0,2,1
24104,6,74.98,0,1,2,0,2,1,1,3,1
24105,11,123.52,0,1,1,1,2,0,0,0,0
24106,6,148.25,1,0,2,0,2,-1,0,2,1
24107,10,443.01,1,0,2,0,3,0,0,0,0
24108,9,78.18,0,1,2,1,1,-1,0,2,1
24109,8,130.96,1,0,1,0,2,-1,0,2,1
24110,8,279.03,1,1,1,0,2,0,0,0,0
24111,5,29.99,1,0,3,1,1,1,0,2,1
24112,4,89.16,0,1,3,1,1,0,0,0,0
24113,2,126.84,0,1,1,1,1,-1,0,2,1
24114,4,524.47,0,1,1,1,2,0,0,0,0
24115,8,29.99,1,0,2,0,2,1,1,3,1
24116,9,187.35,1,0,1,1,1,-1,0,2,1
24117,7,304.38,0,1,1,0,1,0,0,0,0
24118,5,154.19,0,1,1,0,1,-1,0,2,1
24119,5,418.3,0,1,3,1,3,1,1,3,1
24120,10,29.99,0,1,1,1,1,1,0,2,1
24121,1,144.77,1,0,2,1,2,1,0,2,1
24122,12,473.0,0,1,2,1,2,0,0,0,0
24123,7,167.0,1,0,2,0,2,0,0,0,0
24124,1,732.96,0,1,3,1,3,-1,0,2,1
24125,10,99.39,1,0,2,0,1,-1,0,2,1
24126,3,542.09,0,1,2,1,1,-1,0,2,1
24127,2,1278.79,0,1,2,1,1,0,0,0,0
24128,6,314.0,0,1,2,0,2,-1,0,2,1
24129,10,72.44,1,0,1,1,1,-1,0,2,1
24130,6,29.99,1,0,2,1,2,-1,0,2,1
24131,2,70.81,1,0,1,0,1,1,0,2,1
24132,12,150.24,0,1,3,1,1,0,0,0,0
24133,5,29.99,1,0,2,0,2,-1,0,2,1
24134,1,296.98,1,0,3,0,2,0,1,1,0
24135,3,426.11,1,1,2,0,2,1,0,2,1
24136,3,1049.74,1,1,2,1,1,0,0,0,0
24137,1,260.35,1,0,2,1,1,0,0,0,0
24138,3,479.71,1,1,3,0,1,-1,0,2,1
24139,5,216.03,1,1,2,0,3,-1,0,2,1
24140,7,57.39,0,1,3,0,2,1,0,2,1
24141,3,76.77,1,0,1,1,1,1,0,2,1
24142,1,199.28,0,1,1,0,2,0,0,0,0
24143,3,838.07,1,1,1,1,1,-1,0,2,1
24144,1,74.69,1,0,2,0,2,-1,0,2,1
24145,8,387.96,1,0,2,1,2,1,0,2,1
24146,1,388.61,0,1,3,0,1,1,1,3,1
24147,5,586.24,0,1,2,1,2,0,0,0,0
24148,8,73.18,0,1,2,1,2,-1,0,2,1
24149,4,29.99,1,0,2,0,2,0,0,0,0
24150,5,309.61,1,1,1,1,1,1,0,2,1
24151,2,54.64,0,1,1,1,2,0,0,0,0
24152,1,235.89,1,0,1,0,1,0,1,1,0
24153,9,41.3,1,0,2,0,1,-1,0,2,1
24154,8,29.99,0,1,2,1,1,1,0,2,1
24155,1,220.98,0,1,1,0,2,0,0,0,0
24156,1,309.78,1,0,2,0,2,-1,0,2,1
24157,9,251.65,1,0,1,0,2,0,0,0,0
24158,2,148.69,1,0,2,1,1,0,0,0,0
24159,4,37.34,1,0,1,1,2,0,0,0,0
24160,5,452.35,0,1,1,0,3,1,0,2,1
24161,1,317.7,0,1,1,0,1,1,1,3,1
24162,8,29.99,1,0,1,0,2,-1,0,2,1
24163,1,464.39,0,1,2,0,3,-1,0,2,1
24164,1,155.86,1,0,2,1,1,0,0,0,0
24165,6,44.63,0,1,2,1,1,0,0,0,0
24166,1,513.67,1,0,1,1,2,0,0,0,0
24167,3,1131.4,0,1,1,1,3,-1,0,2,1
24168,7,405.39,0,1,2,0,1,-1,1,3,1
24169,2,103.46,1,0,1,1,1,0,0,0,0
24170,9,265.12,1,1,3,0,3,0,0,0,0
24171,2,29.99,1,0,2,0,1,0,0,0,0
24172,6,272.5,1,1,1,0,3,0,0,0,0
24173,2,49.63,0,1,1,0,2,-1,0,2,1
24174,6,29.99,0,1,1,0,1,-1,0,2,1
24175,1,633.25,1,0,2,1,2,0,0,0,0
24176,6,163.33,0,1,2,1,2,0,0,0,0
24177,9,288.48,0,1,1,0,3,0,0,0,0
24178,2,225.79,0,1,2,0,2,-1,0,2,1
24179,9,117.27,0,1,1,1,1,0,0,0,0
24180,1,519.8,1,1,2,1,1,-1,0,2,1
24181,6,359.98,1,0,3,0,2,1,0,2,1
24182,4,67.93,1,0,1,1,1,-1,0,2,1
24183,1,392.83,0,1,2,0,2,-1,0,2,1
24184,8,190.89,1,0,1,1,2,0,0,0,0
24185,1,451.36,0,1,1,0,1,0,0,0,0
24186,12,421.94,1,0,1,0,3,-1,0,2,1
24187,10,706.93,1,0,1,1,2,1,0,2,1
24188,4,499.49,1,1,1,0,1,0,0,0,0
24189,1,483.23,0,1,2,1,3,1,0,2,1
24190,5,356.66,1,0,1,1,1,0,0,0,0
24191,7,111.92,0,1,1,1,2,0,0,0,0
24192,9,158.76,1,0,3,0,1,0,0,0,0
24193,2,284.55,1,0,1,0,2,1,0,2,1
24194,7,125.36,0,1,1,0,1,-1,1,3,1
24195,1,669.3,1,0,1,1,1,1,0,2,1
24196,3,736.2,1,0,3,1,1,0,1,1,0
24197,5,486.7,0,1,2,0,2,1,0,2,1
24198,1,244.43,0,1,2,1,1,1,0,2,1
24199,5,130.51,1,0,1,0,1,1,0,2,1
24200,5,196.35,0,1,2,1,2,1,0,2,1
24201,9,60.39,1,0,2,0,2,-1,1,3,1
24202,10,229.42,0,1,2,0,1,-1,1,3,1
24203,10,684.57,1,1,2,1,3,1,0,2,1
24204,10,29.99,0,1,3,0,2,1,0,2,1
24205,6,474.25,1,0,2,0,2,0,1,1,0
24206,7,29.99,1,0,1,0,1,0,0,0,0
24207,2,642.14,1,1,2,1,1,0,0,0,0
24208,10,570.44,1,0,1,1,2,0,1,1,0
24209,12,75.18,0,1,1,0,1,1,1,3,1
24210,2,210.09,1,1,3,0,3,0,1,1,0
24211,9,45.19,0,1,2,1,1,0,0,0,0
24212,10,319.07,0,1,1,0,2,0,0,0,0
24213,1,29.99,0,1,1,1,1,0,1,1,0
24214,1,690.83,0,1,1,1,3,0,0,0,0
24215,10,51.11,0,1,1,0,2,-1,0,2,1
24216,9,147.15,1,0,2,0,1,0,0,0,0
24217,9,83.91,0,1,3,0,1,-1,1,3,1
24218,6,103.44,1,0,1,1,1,0,0,0,0
24219,8,29.99,0,1,1,0,1,-1,0,2,1
24220,4,87.03,1,0,2,0,2,1,0,2,1
24221,2,218.31,0,1,2,0,3,-1,0,2,1
24222,5,473.53,1,0,2,0,3,0,0,0,0
24223,3,551.65,1,1,2,1,2,0,0,0,0
24224,10,145.27,1,0,3,1,2,0,0,0,0
24225,1,165.41,1,0,1,1,2,-1,0,2,1
24226,6,130.06,1,0,2,1,2,0,0,0,0
24227,1,1358.36,1,1,2,1,1,0,1,1,0
24228,7,40.94,0,1,2,0,1,0,0,0,0
24229,7,108.31,0,1,1,0,2,-1,0,2,1
24230,1,66.88,1,0,1,0,1,1,0,2,1
24231,9,34.31,1,0,1,1,2,-1,0,2,1
24232,10,321.75,0,1,3,1,2,1,1,3,1
24233,4,89.44,1,0,1,1,1,-1,0,2,1
24234,12,52.69,1,0,1,0,2,1,0,2,1
24235,7,29.99,1,0,1,0,2,1,0,2,1
24236,9,116.9,0,1,2,1,2,-1,0,2,1
24237,6,172.45,0,1,3,1,2,0,0,0,0
24238,2,91.19,1,0,1,1,1,0,0,0,0
24239,10,487.77,0,1,2,0,2,0,0,0,0
24240,12,147.83,0,1,3,0,2,1,0,2,1
24241,1,535.43,1,0,2,1,3,1,0,2,1
24242,5,193.35,0,1,3,1,1,-1,0,2,1
24243,10,315.91,0,1,2,0,1,0,0,0,0
24244,9,149.18,1,0,1,0,2,0,1,1,0
24245,2,590.91,1,0,2,1,3,-1,0,2,1
24246,1,437.62,1,1,2,1,1,0,0,0,0
24247,9,182.05,0,1,3,0,1,1,0,2,1
24248,2,180.82,1,0,2,1,2,1,0,2,1
24249,2,167.12,1,0,1,0,2,-1,0,2,1
24250,4,1329.39,0,1,2,1,3,0,0,0,0
24251,2,119.21,0,1,1,1,2,0,0,0,0
24252,7,121.27,0,1,1,1,2,1,0,2,1
24253,2,503.9,1,1,2,1,3,1,1,3,1
24254,3,264.77,1,0,1,0,1,1,1,3,1
24255,9,74.07,0,1,1,0,1,1,0,2,1
24256,3,79.43,0,1,2,1,2,0,0,0,0
24257,6,84.5,0,1,3,0,2,-1,0,2,1
24258,11,157.04,0,1,1,0,1,1,0,2,1
24259,2,68.13,1,0,1,1,1,0,0,0,0
24260,6,283.45,0,1,1,0,1,0,0,0,0
24261,3,104.14,0,1,1,1,1,0,0,0,0
24262,6,239.0,0,1,1,0,2,1,0,2,1
24263,10,57.97,0,1,3,0,1,0,0,0,0
24264,7,971.85,0,1,2,1,1,0,1,1,0
24265,10,136.33,0,1,3,0,1,0,0,0,0
24266,10,29.99,1,0,1,0,1,1,0,2,1
24267,10,170.19,1,0,2,1,2,0,0,0,0
24268,2,221.66,1,1,1,1,1,0,0,0,0
24269,2,486.42,0,1,1,1,3,0,0,0,0
24270,1,239.0,1,0,1,1,1,-1,1,3,1
24271,11,162.16,1,0,2,0,1,0,0,0,0
24272,2,305.91,0,1,1,0,1,0,0,0,0
24273,10,181.78,1,0,1,1,2,1,0,2,1
24274,2,64.58,1,0,2,0,2,-1,1,3,1
24275,3,38.16,1,0,2,0,1,0,0,0,0
24276,8,201.5,1,0,2,1,2,0,0,0,0
24277,1,419.62,1,1,1,0,3,-1,1,3,1
24278,11,82.03,0,1,2,0,2,-1,0,2,1
24279,4,108.73,0,1,1,1,1,0,0,0,0
24280,2,272.14,1,0,2,0,1,1,0,2,1
24281,10,711.89,1,0,3,1,1,0,0,0,0
24282,2,454.43,1,1,2,0,3,0,0,0,0
24283,9,166.2,0,1,2,0,1,0,0,0,0
24284,5,428.09,1,0,2,0,3,0,0,0,0
24285,4,674.08,1,0,2,1,3,0,0,0,0
24286,9,73.41,0,1,2,1,2,1,0,2,1
24287,6,825.75,1,1,2,1,1,1,0,2,1
24288,7,291.0,1,0,2,0,1,1,0,2,1
24289,5,29.99,0,1,3,1,1,1,0,2,1
24290,1,134.82,1,0,2,1,1,0,0,0,0
24291,10,56.31,1,0,1,0,2,1,0,2,1
24292,8,307.04,0,1,1,1,2,-1,0,2,1
24293,9,652.19,1,0,3,1,2,1,0,2,1
24294,1,316.17,1,1,3,0,2,-1,1,3,1
24295,10,29.99,1,0,2,0,2,0,0,0,0
24296,8,181.41,1,0,2,0,2,1,0,2,1
24297,1,446.44,1,0,2,0,3,1,0,2,1
24298,1,29.99,0,1,1,0,2,-1,0,2,1
24299,10,466.88,0,1,1,0,1,1,0,2,1
24300,2,401.56,1,1,1,0,1,1,1,3,1
24301,1,768.65,1,0,2,1,3,-1,0,2,1
24302,12,29.99,0,1,1,0,2,-1,0,2,1
24303,9,139.72,0,1,2,1,2,-1,0,2,1
24304,7,68.93,1,0,2,1,2,1,0,2,1
24305,1,418.67,1,0,1,1,2,-1,0,2,1
24306,6,341.46,1,1,1,0,2,-1,0,2,1
24307,1,119.34,1,0,1,0,2,0,0,0,0
24308,8,659.52,1,1,2,1,1,-1,0,2,1
24309,1,388.97,1,0,3,0,3,-1,1,3,1
24310,2,216.55,0,1,1,0,3,0,1,1,0
24311,6,50.49,0,1,2,0,1,0,0,0,0
24312,10,29.99,1,0,2,1,2,1,0,2,1
24313,5,382.01,1,0,2,0,2,-1,0,2,1
24314,6,56.87,0,1,1,1,2,1,0,2,1
24315,9,29.99,1,0,1,1,2,-1,0,2,1
24316,3,1673.62,0,1,3,1,2,-1,0,2,1
24317,3,92.37,0,1,1,1,2,0,0,0,0
24318,10,197.78,1,0,2,1,1,-1,0,2,1
24319,9,325.89,0,1,2,1,3,0,0,0,0
24320,1,116.22,0,1,3,1,1,-1,1,3,1
24321,8,46.22,1,0,1,0,1,0,0,0,0
24322,2,259.13,1,0,2,1,1,1,0,2,1
24323,2,931.93,0,1,2,1,1,-1,0,2,1
24324,4,258.91,1,0,2,1,1,1,0,2,1
24325,7,155.7,1,0,1,1,2,0,0,0,0
24326,1,135.03,0,1,2,1,2,0,0,0,0
24327,9,66.27,0,1,2,0,2,-1,0,2,1
24328,1,387.37,1,0,2,0,1,0,0,0,0
24329,8,285.77,1,0,1,0,2,0,0,0,0
24330,4,364.86,1,1,1,0,1,-1,1,3,1
24331,1,240.79,0,1,2,0,2,0,0,0,0
24332,10,79.77,0,1,2,0,2,1,0,2,1
24333,5,146.7,1,0,3,0,2,1,0,2,1
24334,5,390.98,1,1,2,0,1,-1,1,3,1
24335,1,609.5,1,1,2,1,1,1,0,2,1
24336,6,29.99,1,0,1,1,1,1,0,2,1
24337,10,300.26,1,0,1,0,1,0,0,0,0
24338,6,29.99,0,1,2,1,1,-1,0,2,1
24339,3,37.31,0,1,2,1,1,0,0,0,0
24340,10,29.99,0,1,2,0,1,0,0,0,0
24341,2,29.99,0,1,2,0,1,-1,0,2,1
24342,6,66.4,1,0,1,0,2,-1,0,2,1
24343,2,202.82,1,1,2,0,3,1,0,2,1
24344,6,159.39,1,0,2,1,2,0,0,0,0
24345,8,302.89,0,1,1,0,2,-1,0,2,1
24346,1,129.06,0,1,2,1,2,0,1,1,0
24347,6,71.99,0,1,3,1,2,0,0,0,0
24348,3,313.61,0,1,2,0,1,0,0,0,0
24349,3,163.26,0,1,2,0,2,0,0,0,0
24350,7,198.12,0,1,2,0,2,0,0,0,0
24351,8,113.79,1,0,1,1,1,1,0,2,1
24352,12,177.64,1,0,2,1,2,-1,0,2,1
24353,9,29.99,1,0,2,1,1,1,0,2,1
24354,4,355.31,1,0,1,1,1,-1,0,2,1
24355,12,98.27,0,1,2,0,2,1,0,2,1
24356,9,107.24,1,0,2,0,2,1,0,2,1
24357,3,73.88,0,1,1,0,2,1,0,2,1
24358,4,277.33,1,0,2,0,2,0,1,1,0
24359,6,29.99,0,1,2,0,2,-1,0,2,1
24360,10,333.09,0,1,1,0,2,0,0,0,0
24361,7,99.92,1,0,2,0,1,0,1,1,0
24362,7,350.7,0,1,1,0,1,0,0,0,0
24363,5,821.56,0,1,2,1,1,0,0,0,0
24364,12,72.46,1,0,1,1,1,1,0,2,1
24365,1,108.52,0,1,1,0,1,0,0,0,0
24366,12,147.65,1,0,1,0,2,0,0,0,0
24367,1,734.25,0,1,1,1,2,-1,0,2,1
24368,1,795.68,0,1,2,1,3,1,0,2,1
24369,11,103.2,0,1,2,0,1,-1,0,2,1
24370,6,93.1,1,0,1,0,2,0,0,0,0
24371,6,80.54,1,0,2,0,1,-1,0,2,1
24372,1,85.84,0,1,2,1,1,0,0,0,0
24373,3,494.38,1,0,1,0,3,-1,0,2,1
24374,2,186.1,0,1,2,1,1,0,0,0,0
24375,2,298.95,1,0,1,1,1,0,0,0,0
24376,10,89.58,0,1,1,0,2,1,1,3,1
24377,7,466.12,1,0,3,0,2,0,0,0,0
24378,3,144.07,1,0,2,0,1,-1,0,2,1
24379,10,162.04,0,1,1,0,2,-1,1,3,1
24380,10,153.06,1,0,3,1,1,0,0,0,0
24381,7,152.29,0,1,2,0,2,0,0,0,0
24382,10,181.44,1,0,1,1,2,0,0,0,0
24383,4,439.59,1,0,3,1,2,1,1,3,1
24384,7,29.99,1,0,2,0,2,1,0,2,1
24385,5,753.55,0,1,1,1,1,0,0,0,0
24386,1,490.05,1,0,3,1,3,1,0,2,1
24387,10,29.99,0,1,2,0,1,0,1,1,0
24388,7,133.33,1,0,1,0,1,0,1,1,0
24389,2,347.13,1,0,2,0,1,-1,0,2,1
24390,12,144.27,1,0,1,0,2,-1,0,2,1
24391,2,283.47,1,0,1,1,3,-1,0,2,1
24392,10,309.68,0,1,1,1,1,1,0,2,1
24393,2,76.41,0,1,2,1,2,-1,0,2,1
24394,1,702.69,1,1,3,1,1,-1,0,2,1
24395,1,525.75,1,1,2,1,3,-1,1,3,1
24396,4,1316.24,0,1,2,1,3,1,0,2,1
24397,7,29.99,1,0,1,1,2,-1,0,2,1
24398,5,140.36,0,1,1,0,1,-1,0,2,1
24399,9,151.58,1,0,1,0,1,-1,0,2,1
24400,4,34.1,1,0,3,0,1,-1,0,2,1
24401,8,266.08,1,0,1,0,2,0,0,0,0
24402,1,796.37,1,0,3,1,3,-1,0,2,1
24403,10,29.99,1,0,1,0,2,0,0,0,0
24404,4,154.04,1,0,1,1,1,0,0,0,0
24405,9,57.4,0,1,1,0,1,1,0,2,1
24406,10,157.13,1,0,3,0,2,1,0,2,1
24407,2,370.97,1,0,3,0,1,0,1,1,0
24408,4,29.99,0,1,2,1,2,1,1,3,1
24409,1,264.9,1,0,2,1,3,1,0,2,1
24410,8,337.71,1,0,3,0,2,0,0,0,0
24411,10,103.61,0,1,3,1,1,0,0,0,0
24412,2,60.5,1,0,1,1,1,0,0,0,0
24413,8,645.9,1,0,2,1,3,0,0,0,0
24414,9,343.59,0,1,2,0,1,-1,0,2,1
24415,10,79.61,1,0,1,1,1,1,0,2,1
24416,1,351.3,0,1,2,0,2,1,0,2,1
24417,11,84.81,1,0,1,1,1,0,0,0,0
24418,7,415.36,0,1,3,0,2,-1,0,2,1
24419,4,126.26,0,1,2,0,2,1,1,3,1
24420,9,36.85,0,1,2,0,1,0,0,0,0
24421,5,73.09,1,0,1,0,2,1,0,2,1
24422,10,253.65,0,1,2,0,2,-1,1,3,1
24423,10,29.99,1,0,2,0,1,0,0,0,0
24424,9,95.78,1,0,1,0,2,1,0,2,1
24425,7,149.31,1,0,2,1,2,-1,0,2,1
24426,6,223.06,1,0,1,1,2,-1,0,2,1
24427,10,256.52,1,0,1,0,1,-1,0,2,1
24428,9,29.99,0,1,3,0,2,-1,0,2,1
24429,7,595.85,1,0,2,1,1,0,0,0,0
24430,6,92.66,1,0,1,1,2,-1,1,3,1
24431,2,801.22,0,1,1,1,3,1,0,2,1
24432,11,332.92,0,1,1,0,2,0,0,0,0
24433,11,68.03,0,1,1,1,2,1,0,2,1
24434,1,41.56,0,1,2,1,2,-1,0,2,1
24435,2,668.91,1,1,1,1,2,0,0,0,0
24436,5,346.83,1,1,2,0,2,1,1,3,1
24437,1,180.91,0,1,2,0,1,0,0,0,0
24438,11,29.99,0,1,2,0,1,1,0,2,1
24439,9,64.5,1,0,1,1,2,-1,0,2,1
24440,1,56.91,1,0,2,0,2,0,0,0,0
24441,1,59.53,0,1,2,0,1,-1,1,3,1
24442,6,447.54,0,1,1,0,2,0,0,0,0
24443,7,345.58,0,1,1,0,2,-1,0,2,1
24444,2,428.0,1,0,2,0,3,0,0,0,0
24445,5,475.92,0,1,1,0,2,0,0,0,0
24446,11,29.99,0,1,1,0,2,0,0,0,0
24447,1,59.15,1,0,2,0,2,0,0,0,0
24448,2,61.08,1,0,1,1,1,0,1,1,0
24449,6,43.49,0,1,2,1,1,-1,0,2,1
24450,8,45.41,1,0,1,1,1,-1,1,3,1
24451,5,291.63,1,1,1,1,1,0,0,0,0
24452,9,284.58,0,1,2,1,2,-1,0,2,1
24453,3,173.54,0,1,1,1,1,0,0,0,0
24454,7,314.65,1,1,1,0,2,1,0,2,1
24455,10,40.1,0,1,3,0,1,0,0,0,0
24456,12,34.82,0,1,1,0,1,-1,0,2,1
24457,9,550.12,0,1,1,1,1,-1,0,2,1
24458,1,29.99,1,0,1,1,2,0,0,0,0
24459,12,78.22,0,1,1,0,1,0,0,0,0
24460,6,379.89,0,1,3,1,2,0,0,0,0
24461,2,549.03,0,1,3,1,1,-1,0,2,1
24462,7,544.63,1,0,2,1,2,1,0,2,1
24463,3,71.49,0,1,2,1,2,1,0,2,1
24464,9,560.16,1,1,2,1,3,-1,0,2,1
24465,10,29.99,0,1,1,1,2,0,0,0,0
24466,5,129.98,1,0,3,0,2,1,0,2,1
24467,12,1003.38,1,1,3,1,3,-1,1,3,1
24468,4,103.79,1,0,2,1,1,1,0,2,1
24469,5,29.99,0,1,1,1,1,1,0,2,1
24470,1,1646.95,1,0,2,1,3,0,0,0,0
24471,7,340.51,0,1,3,1,1,1,0,2,1
24472,7,135.68,0,1,1,0,1,0,0,0,0
24473,7,54.01,0,1,3,1,1,-1,0,2,1
24474,9,492.72,0,1,2,0,3,1,0,2,1
24475,3,269.96,0,1,1,0,1,1,0,2,1
24476,6,465.81,1,0,3,1,2,1,0,2,1
24477,5,46.65,0,1,2,0,2,1,0,2,1
24478,5,201.36,1,1,1,0,1,1,1,3,1
24479,6,33.37,1,0,3,1,1,-1,0,2,1
24480,3,610.75,1,1,2,1,3,0,0,0,0
24481,10,59.99,0,1,2,1,2,-1,0,2,1
24482,1,561.25,1,0,1,1,2,0,0,0,0
24483,5,298.27,1,0,2,1,1,1,1,3,1
24484,4,631.47,0,1,1,1,1,-1,0,2,1
24485,2,102.42,0,1,1,0,1,-1,0,2,1
24486,8,374.1,0,1,2,1,2,1,0,2,1
24487,5,29.99,1,0,1,0,1,-1,0,2,1
24488,1,332.35,1,0,1,1,1,1,0,2,1
24489,10,70.48,0,1,2,0,2,-1,0,2,1
24490,12,70.96,1,0,1,0,1,-1,0,2,1
24491,10,29.99,1,0,2,1,1,-1,0,2,1
24492,7,242.04,0,1,1,1,2,1,0,2,1
24493,6,32.65,1,0,2,0,2,0,0,0,0
24494,7,119.96,0,1,1,1,1,1,0,2,1
24495,3,561.08,1,0,2,1,3,0,0,0,0
24496,8,52.06,0,1,1,1,1,-1,1,3,1
24497,9,58.44,1,0,3,0,2,1,0,2,1
24498,10,98.72,0,1,3,1,2,1,0,2,1
24499,12,49.12,1,0,1,1,2,-1,0,2,1
24500,1,82.13,1,0,3,0,1,1,0,2,1
24501,4,70.88,0,1,1,1,1,0,0,0,0
24502,7,130.69,0,1,2,1,1,0,0,0,0
24503,9,504.28,0,1,2,1,1,0,1,1,0
24504,12,394.0,0,1,2,1,2,1,0,2,1
24505,10,142.92,1,0,1,0,2,-1,0,2,1
24506,4,863.52,1,1,2,1,3,0,0,0,0
24507,10,311.46,1,1,1,1,1,-1,1,3,1
24508,9,82.66,1,0,1,0,1,0,0,0,0
24509,3,42.07,1,0,3,1,2,0,0,0,0
24510,3,52.1,0,1,2,1,2,1,0,2,1
24511,11,407.86,1,0,2,0,3,0,0,0,0
