channel,history,is_referral,recency,used_bogo,used_discount,zip_code,treat
2,29.99,0,10,0,1,2,1
1,832.2460589948413,1,1,1,0,1,1
1,201.17600304739295,0,5,0,1,1,1
2,330.10156997370063,0,10,1,0,1,1
2,352.20419841969954,0,10,1,0,2,1
2,145.982721404815,1,6,1,0,1,1
1,154.87781240795022,0,3,0,1,2,1
2,507.98556288956274,1,1,1,0,1,1
2,417.49323469313117,0,9,0,1,2,1
1,167.26209667395014,0,2,1,0,1,1
1,558.5283528971803,1,2,0,0,1,1
1,887.9298743564814,1,1,1,1,2,1
1,548.8072368685207,1,5,0,1,1,1
1,229.20376588117668,0,3,0,1,2,1
3,430.27824121341945,0,2,1,0,2,1
2,344.30586148582984,0,3,0,0,2,1
1,62.07956023159791,0,1,1,0,2,1
1,29.99,1,9,1,0,2,1
1,29.99,0,4,1,0,2,1
1,572.4648275790997,1,2,0,1,1,1
2,29.99,1,1,1,0,2,1
1,180.81003307918414,0,9,0,0,1,1
2,198.79616510027876,1,2,1,0,2,1
2,338.3084885870116,0,1,0,1,2,1
1,59.45022207258357,1,6,0,0,2,1
1,29.99,0,10,1,0,2,1
1,29.99,1,6,1,0,1,1
1,175.91093659995832,0,9,0,0,3,1
3,295.69568229550475,1,3,0,1,1,1
1,29.99,1,2,1,0,2,1
1,173.26385762585159,0,1,0,1,3,1
2,720.0899033952578,1,3,0,1,2,1
1,29.99,0,1,1,0,1,1
1,319.09667909548523,0,3,1,0,2,1
1,29.99,1,11,1,0,1,1
1,29.99,0,2,1,0,2,1
2,448.4171293323158,0,3,1,0,1,1
1,334.1199675448244,0,1,1,0,1,1
2,924.3492559643316,1,5,0,1,1,1
3,550.4986783531228,1,4,1,0,2,1
2,86.39393319614557,0,3,0,0,1,1
1,55.59606307656554,0,1,0,0,1,1
1,63.48344832242208,0,7,1,0,1,1
1,38.66083901607565,0,5,0,0,1,1
1,367.7753978670885,0,5,1,0,2,1
1,302.65762644042485,0,4,1,1,1,1
1,98.09818422225572,0,8,1,0,1,1
2,30.268486487890097,1,1,1,0,2,1
2,360.9733663999498,0,9,1,0,1,1
2,216.85220060840888,1,2,1,0,1,1
1,943.0337556382641,1,2,0,1,1,1
2,272.5228942472395,0,9,1,0,1,1
2,218.36107324294113,0,1,1,0,2,1
3,262.43395997273103,0,7,1,0,1,1
1,62.84141786321994,0,10,0,1,2,1
1,157.25775701829758,0,2,0,0,1,1
2,172.23232704936282,0,1,1,0,1,1
1,241.55245042680798,0,1,1,0,1,1
2,266.47195265415456,0,9,0,1,1,1
2,223.55771537058388,0,10,0,0,3,1
2,79.07167147275679,0,2,0,0,3,1
1,243.05794053581,0,4,1,0,2,1
1,29.99,0,7,1,0,1,1
2,213.70281734782253,0,8,1,1,3,1
2,409.6867037099559,0,1,1,0,1,1
2,400.00835078225356,0,1,0,1,2,1
1,587.6763045504915,1,1,0,1,1,1
1,77.11607175423595,0,3,1,0,1,1
1,132.13743792240402,1,8,0,0,1,1
1,436.73546087992025,0,5,0,1,1,1
1,36.12620830259746,0,3,0,1,2,1
1,29.99,0,10,0,1,2,1
1,66.40755060863776,0,1,1,0,1,1
1,820.5335214040309,1,2,1,1,1,1
1,54.21895919973262,0,2,1,0,2,1
2,688.5423910658029,1,4,0,0,2,1
1,62.04391066764851,0,3,0,0,1,1
1,255.8490734505339,0,7,0,0,1,1
1,47.161265846108975,0,1,0,1,2,1
1,29.99,0,4,1,0,2,1
1,32.64377566813999,0,9,1,0,2,1
2,30.52731178917172,0,1,1,0,2,1
3,660.5993492624564,1,1,1,0,2,1
2,240.40867280942138,0,8,0,1,1,1
3,269.905494449987,0,10,0,1,1,1
3,486.87468749796966,0,1,0,1,1,1
2,52.57436761618925,0,4,1,0,2,1
2,483.77288581628187,0,9,1,0,2,1
2,212.15343312779422,0,9,1,1,1,1
1,255.98054591277827,1,4,0,1,1,1
1,164.79466119499793,0,3,0,1,2,1
1,344.4609712192087,0,10,1,0,2,1
1,29.99,1,11,1,0,1,1
1,224.10072645096875,0,10,0,1,1,1
1,343.02835470634363,0,9,1,1,3,1
2,257.87274123682255,1,2,1,1,1,1
1,717.6501984745779,1,2,1,0,2,1
1,164.48746827245466,0,6,0,0,3,1
1,61.754378261010345,0,8,0,1,1,1
2,29.99,0,8,0,1,2,1
1,288.58270900197306,0,4,1,1,1,1
1,822.6590925025242,1,1,1,0,2,1
2,141.76275361686305,1,1,0,1,1,1
2,475.7684907091535,0,2,1,0,1,1
1,147.09365073161294,1,11,0,0,2,1
1,463.03920783943255,0,1,1,0,1,1
1,1253.2835173030296,1,1,0,1,1,1
1,451.6221218559011,0,8,0,1,2,1
2,29.99,0,10,1,0,2,1
2,491.67181161603537,0,3,1,0,1,1
1,588.179633040211,1,1,0,0,2,1
1,87.80877198148633,0,8,0,1,1,1
2,180.70486453012978,1,6,0,1,2,1
1,36.44618309372944,0,3,0,1,2,1
1,127.48780270060509,0,1,0,1,2,1
2,880.9138236623588,1,1,1,1,2,1
1,398.5160073007333,0,1,1,0,3,1
2,1484.2398787702646,1,3,0,1,1,1
2,29.99,1,4,1,0,3,1
2,1095.448887233043,1,6,1,0,1,1
1,197.61556365536836,1,9,0,1,3,1
2,282.5245694504234,0,1,1,1,2,1
2,401.153444255559,0,8,1,0,2,1
1,74.90544652693153,1,6,0,1,2,1
1,29.99,0,9,1,0,2,1
2,495.70967670363194,0,2,1,0,2,1
1,482.31166771556434,0,9,1,1,2,1
1,110.14846826800768,0,2,0,1,2,1
2,325.5234250134034,0,4,1,0,2,1
2,454.5008099161906,0,4,1,0,3,1
2,408.77538911734626,0,4,0,1,2,1
2,811.2105714475101,1,1,0,1,1,1
1,269.2898262677143,0,1,1,0,3,1
1,222.70641446394237,1,4,1,0,1,1
1,163.52721704147692,0,11,0,1,2,1
1,452.4777832982905,0,1,1,0,2,1
1,384.9065424203476,0,11,1,0,1,1
1,316.2658650286009,0,6,0,1,2,1
1,29.99,0,4,1,0,2,1
2,480.79457818880576,0,1,1,1,1,1
1,393.3396079926442,0,6,0,1,1,1
1,101.63143909816759,0,1,1,0,2,1
2,494.27594254345206,1,1,1,0,1,1
1,253.36726486698788,1,1,1,0,1,1
1,438.88079925189845,0,2,0,0,2,1
3,525.8548524806838,1,1,1,0,1,1
2,137.05201087931385,0,1,0,1,3,1
1,333.00490886864276,0,9,0,1,2,1
3,201.15859423900602,0,8,1,0,1,1
1,463.0792996422278,0,1,1,0,1,1
2,1116.2346166159966,1,7,0,1,1,1
1,1181.9827914568616,1,1,0,1,1,1
3,773.9168506620293,1,1,1,1,2,1
2,29.99,0,9,0,1,2,1
2,1122.4993614560153,1,1,0,0,1,1
2,243.77,0,1,0,1,2,1
1,257.112317684017,0,10,1,0,2,1
2,1616.2337558133024,1,1,0,1,1,1
2,392.7946165956447,0,7,1,1,1,1
2,272.79469599030125,0,9,0,0,1,1
2,53.76430898921745,0,9,0,1,1,1
2,289.9400298669634,1,8,1,0,1,1
1,362.8489669441279,0,4,0,1,1,1
3,467.0604274157243,0,2,0,1,2,1
1,676.5233793804533,1,7,1,0,1,1
1,29.99,0,3,1,0,2,1
1,29.99,0,8,1,0,1,1
2,158.45745339728174,1,3,1,0,1,1
1,448.7538932204195,0,5,0,1,3,1
2,245.07619311538565,0,1,1,1,2,1
1,422.9627673256528,0,11,0,0,1,1
3,370.6710849466809,0,6,0,1,2,1
1,367.1035902418227,0,8,0,1,2,1
1,733.4381368636348,1,3,0,0,1,1
2,153.83607235879603,1,7,1,0,1,1
1,81.80292829164803,0,8,0,1,1,1
2,181.55238586646203,1,5,0,0,1,1
1,104.7506499862147,0,10,0,1,2,1
1,29.99,0,4,1,0,2,1
1,88.083948451482,0,1,1,0,1,1
1,447.5255475817587,1,3,1,1,1,1
3,1146.3739759014259,1,1,1,1,1,1
2,88.5090655671017,0,8,1,0,2,1
2,261.1946471450782,0,7,1,0,1,1
1,59.46265098292511,0,6,1,0,1,1
1,269.4735154812482,0,10,1,1,1,1
2,29.99,0,6,1,0,1,1
1,1378.7090893156524,1,1,0,1,1,1
1,68.16920436122565,0,5,0,1,1,1
1,524.290478779345,1,3,0,1,2,1
1,175.03561120751903,0,2,0,1,1,1
1,29.99,0,7,0,1,2,1
1,66.72017121915806,0,10,0,1,3,1
2,159.1383047676883,1,4,1,0,1,1
3,264.3276008138588,0,1,0,0,1,1
2,140.23495246049455,0,4,1,0,1,1
2,481.1345226082701,0,1,0,1,1,1
2,1073.5597757539954,1,1,1,0,1,1
2,551.7835912317586,1,1,0,0,2,1
1,77.59090978993383,0,3,1,0,3,1
1,44.43092492796085,0,8,0,0,1,1
1,222.72751919275044,0,4,0,1,2,1
1,666.4455042906114,1,1,1,0,1,1
2,97.83371754741343,1,12,0,1,1,1
1,101.60019209518273,0,1,1,0,2,1
1,144.37625187201354,0,3,1,0,1,1
1,59.65641597484931,0,6,1,0,1,1
2,125.93004703289904,0,3,1,0,1,1
2,216.9506197723408,1,1,1,0,1,1
1,96.58923579567842,0,12,0,0,2,1
1,104.97937381145104,0,1,0,1,1,1
1,53.419827016893244,0,4,0,1,3,1
2,204.99117337375628,0,1,1,1,1,1
1,193.37447914185827,0,2,1,0,1,1
2,69.34690720069635,0,1,0,1,1,1
1,507.9297195144033,1,4,1,0,1,1
2,143.13396403028673,0,2,1,0,1,1
3,378.36301352966916,0,10,1,0,1,1
1,140.3707387461342,0,2,0,1,2,1
2,158.0505574998531,0,9,1,0,1,1
3,305.0598285661487,0,2,1,0,1,1
2,248.38600961960836,0,5,0,1,1,1
1,274.44655640670794,0,7,0,0,3,1
1,104.94636939191453,0,10,0,0,2,1
1,109.94916585215327,0,6,1,0,2,1
1,177.57020672534256,0,4,0,0,1,1
1,87.1789022347595,0,4,1,0,1,1
2,1053.5037493023256,1,1,0,0,2,1
2,31.203617459603056,0,3,0,1,1,1
2,29.99,1,2,1,0,3,1
2,470.1092793384739,0,10,0,0,2,1
1,36.7649689719519,0,10,0,0,2,1
1,67.54055509906554,1,11,0,0,2,1
1,298.2905769309504,1,9,1,0,1,1
1,486.63044269416184,0,1,1,0,1,1
1,66.50103013015979,0,2,1,0,1,1
2,323.2089760630552,0,2,0,0,2,1
2,54.13815972188604,0,5,1,0,1,1
1,196.25862907818603,1,1,1,0,1,1
3,548.5213817448333,1,2,1,0,1,1
1,75.7220773696217,0,7,0,1,3,1
1,319.22812758067,0,1,0,1,1,1
1,116.15003680364657,1,1,1,0,2,1
2,425.28369742199766,1,10,0,1,1,1
1,166.4571658244059,0,1,0,1,1,1
2,29.99,1,6,1,0,1,1
3,455.42008067726584,0,5,0,1,1,1
2,458.8964789852512,0,1,1,0,2,1
2,1095.5952288676,1,6,1,0,1,1
2,29.99,0,8,0,1,1,1
1,131.73782972532317,0,6,0,0,2,1
2,109.83087853388385,0,2,1,0,1,1
2,209.31336014740742,0,6,1,1,1,1
2,134.72769481719212,0,1,0,0,1,1
1,29.99,1,2,0,1,1,1
2,418.9941897946153,0,6,0,1,2,1
1,57.30134669774527,1,3,0,0,2,1
1,29.99,0,3,1,0,1,1
1,111.91237645689506,0,1,1,0,2,1
1,80.5755709528106,0,4,0,0,2,1
3,812.8374467122629,1,1,1,1,1,1
1,557.4984692012387,1,1,0,0,1,1
2,245.68549016859055,0,1,1,1,2,1
1,29.99,0,10,0,1,3,1
1,738.0042753399441,1,1,0,0,1,1
1,108.73984020181129,0,9,0,1,3,1
2,376.7922641129788,0,1,1,0,1,1
2,575.8030374335704,1,6,1,0,1,1
1,197.53365390089184,1,9,0,0,3,1
2,959.2971853928899,1,2,1,1,1,1
1,29.99,0,12,1,0,3,1
1,140.71853999920964,1,6,0,1,2,1
2,93.51020645023692,0,5,0,1,1,1
1,755.85982977497,1,6,1,1,1,1
1,72.82178963613009,0,9,1,0,1,1
2,131.16217711119117,1,1,1,0,2,1
1,33.00481152676589,0,1,1,0,3,1
2,167.28730179251127,0,2,1,0,1,1
1,29.99,0,1,0,1,1,1
1,139.01704826087953,1,1,1,0,1,1
2,982.9776495199951,1,2,1,0,1,1
1,146.55348749196077,0,5,1,0,1,1
1,29.99,1,5,0,1,1,1
1,283.38472441098304,0,1,1,0,2,1
1,259.2355360587214,1,5,0,1,2,1
2,791.590259941752,1,1,1,0,2,1
2,29.99,0,9,1,0,2,1
1,117.26989011708491,0,3,0,1,2,1
1,114.87328972485813,0,10,0,0,1,1
2,409.19051773278596,0,5,0,0,1,1
1,170.49178182137481,0,9,1,0,2,1
1,87.73531343385642,0,1,1,0,1,1
2,234.05066452190388,0,1,0,1,2,1
2,55.45821330017299,0,4,0,0,1,1
2,841.0448061693507,1,2,0,1,2,1
1,134.2398149262515,0,4,1,0,2,1
2,74.71725094595512,0,1,1,0,1,1
1,139.14217405191516,1,6,0,1,2,1
1,238.30794652528343,0,4,1,0,3,1
1,288.7296779909886,0,5,1,1,1,1
1,782.7980232035553,1,2,0,1,2,1
2,29.99,0,8,1,0,3,1
2,29.99,0,10,1,0,3,1
2,105.93025989046318,0,1,1,0,1,1
1,273.6301052417555,0,8,1,0,2,1
1,360.6206019744951,0,3,0,1,1,1
2,400.6654910986799,0,1,0,1,1,1
1,106.15780389638155,0,11,1,0,2,1
1,138.9431177694371,0,6,0,1,2,1
1,238.54157177412006,1,1,1,0,2,1
3,223.41733852174647,0,10,1,0,2,1
1,218.42073615209287,0,2,1,0,3,1
1,59.106535917772604,0,4,1,0,1,1
1,38.55098370707621,0,11,0,1,1,1
1,174.4523642519254,0,5,0,1,1,1
1,127.74892053647729,0,9,0,1,1,1
2,147.9677013911252,0,6,0,0,1,1
2,435.7086679275612,0,11,1,0,1,1
1,436.52190092448893,0,5,0,1,1,1
3,434.43480513169885,0,9,0,0,1,1
1,253.13740813126032,1,2,0,1,3,1
1,948.5192282376912,1,2,1,0,2,1
1,553.1068670050588,1,1,0,1,1,1
2,67.24977886737392,0,1,1,0,1,1
2,320.4372538222232,0,1,0,0,1,1
1,37.75775496794802,0,12,1,0,3,1
2,268.8967853934383,1,2,0,1,1,1
2,422.98945626250503,0,1,0,0,2,1
3,284.65224020897546,0,1,0,0,1,1
2,338.21675213691157,0,3,1,0,1,1
1,178.53870306595252,0,2,0,0,2,1
3,299.1685123712248,0,9,0,1,1,1
1,373.86719522303406,0,7,0,1,1,1
2,417.02987450120787,0,9,0,1,2,1
2,95.8428500897637,1,3,1,0,1,1
3,585.2898316298333,1,7,1,1,1,1
1,178.52743369617167,0,2,0,0,2,1
1,232.14533951475428,0,3,0,0,3,1
2,742.8216856656487,1,2,0,1,1,1
2,246.85312873437445,0,1,1,1,2,1
2,654.4501592661915,1,3,1,0,1,1
2,42.910382712986596,0,10,0,0,1,1
1,86.597059778855,0,5,0,0,1,1
1,253.9267966181552,0,2,0,1,1,1
1,168.30095168028726,0,7,1,0,1,1
2,1182.5883620871584,1,1,0,1,2,1
3,613.1608363935134,1,4,0,1,1,1
1,261.2441043183056,0,7,0,1,2,1
2,1051.6014518357592,1,2,1,0,1,1
1,370.65550084055377,0,6,0,1,1,1
1,391.72981976562266,0,4,0,1,1,1
1,231.42012112727753,1,2,1,1,1,1
1,29.99,0,12,0,1,1,1
2,337.2512668456932,0,3,1,0,1,1
1,77.24113158671184,0,2,0,1,2,1
1,220.96671850701085,0,7,1,0,1,1
1,126.57164563433541,0,1,1,0,3,1
1,281.9844060099206,0,1,0,1,1,1
1,525.5249612935894,1,2,0,0,2,1
1,297.78861529075266,0,1,0,1,1,1
1,183.84875000069783,1,1,1,0,1,1
1,417.045911869764,0,5,0,1,2,1
1,212.22479107375946,0,6,1,0,2,1
1,152.07695521151305,0,7,0,1,1,1
2,128.36368599978607,0,3,0,0,2,1
2,581.3323028966436,1,10,0,0,1,1
2,281.28612933138317,0,10,0,1,3,1
2,29.99,1,2,1,0,1,1
1,124.0354705049135,0,10,1,0,1,1
1,309.08222336913377,0,1,0,1,1,1
1,214.86406666400032,1,2,0,1,3,1
1,394.85609440359195,0,2,0,0,2,1
1,538.9630213598523,1,1,0,1,2,1
1,164.49053698513345,0,6,0,1,1,1
2,29.99,0,12,0,1,1,1
3,683.7911674203469,1,1,0,1,2,1
2,323.2928771739692,0,2,0,1,1,1
1,153.81474601960673,0,9,0,0,2,1
1,116.81854975589272,0,1,1,0,3,1
1,76.08942903236743,0,1,0,0,2,1
2,425.1815124060774,0,3,0,1,1,1
1,228.85070853830155,0,3,1,0,1,1
1,366.89268187658587,0,1,0,0,2,1
2,79.21781021117366,0,8,1,0,2,1
1,94.29899626471074,1,2,1,0,1,1
2,293.34338085392994,0,1,0,0,1,1
1,313.2000515319551,1,10,0,1,1,1
2,226.65553027773765,0,10,1,1,2,1
1,263.7400411491595,0,2,1,0,2,1
3,269.1672166346912,0,8,1,0,1,1
1,181.95575821689874,0,5,1,0,2,1
1,730.4721794830058,1,1,0,1,1,1
2,29.99,0,10,0,1,2,1
3,657.08944334575,1,6,1,1,1,1
1,50.286492051931106,0,11,0,1,1,1
2,425.0280398245684,1,10,0,1,1,1
1,78.99641464066336,0,1,0,1,3,1
2,399.04821781234114,0,1,1,1,2,1
2,260.194481829435,0,7,0,1,1,1
1,29.99,1,10,0,1,1,1
1,438.2436944397463,1,5,0,0,1,1
1,169.9936460876901,0,10,1,0,1,1
1,185.0509449711989,0,9,1,0,1,1
1,85.9598783252644,0,4,1,0,1,1
2,167.81796419322677,0,10,1,0,1,1
1,1408.434796546638,1,1,0,1,1,1
2,207.06894786232186,0,1,0,0,1,1
2,208.2655461356471,0,6,0,0,2,1
1,904.7263012675465,1,1,1,0,1,1
1,106.3824266923761,1,10,0,0,2,1
3,625.9464880786588,1,2,1,1,1,1
2,29.99,0,2,1,0,1,1
2,36.29319479016443,0,1,0,1,1,1
1,262.9769157561194,0,7,0,1,1,1
1,658.4003948234896,1,1,1,1,1,1
2,362.9788873078453,0,9,1,0,1,1
1,29.99,0,10,0,1,3,1
1,464.3584736959389,0,5,1,0,2,1
1,210.53764842222276,0,1,0,0,1,1
1,356.20133586417455,0,1,1,0,1,1
1,259.24301358493426,0,5,0,1,1,1
2,29.99,0,8,0,1,1,1
1,71.0890709896274,0,2,0,0,2,1
2,624.1055347309941,1,1,0,1,1,1
1,245.84350455463067,0,1,0,1,1,1
1,147.44654387733394,0,9,0,0,1,1
2,498.75620584604434,0,9,1,0,2,1
2,260.6535459781036,0,1,0,1,1,1
1,885.9731607660584,1,1,1,1,1,1
1,78.93232521028351,1,9,1,0,1,1
1,65.13001616563135,0,1,0,0,3,1
1,224.63418416206582,0,4,1,0,1,1
2,374.52264587720714,0,8,0,1,2,1
2,1213.4100757776198,1,1,0,1,1,1
1,399.5968546159994,0,1,0,1,1,1
1,32.56919063422572,1,9,1,0,2,1
1,380.6728225272362,0,8,0,0,2,1
2,311.6284776825406,0,3,0,1,3,1
1,32.300008102705256,0,4,0,0,1,1
1,256.7042147072243,0,2,1,0,2,1
1,101.00213496676479,0,10,1,0,1,1
1,339.01859270057855,0,1,0,1,2,1
1,29.99,0,1,0,1,1,1
1,399.67152721540293,0,3,1,0,2,1
1,34.66679642356485,1,9,0,1,1,1
1,1254.0147239126263,1,1,0,1,1,1
1,131.96806208359712,0,1,0,0,1,1
2,459.7968734445174,0,2,0,0,2,1
2,29.99,0,1,0,1,3,1
1,354.8711166164152,0,11,0,1,2,1
1,193.8133716244367,0,11,0,0,1,1
2,399.1073146593804,0,1,1,1,1,1
1,426.9614330310892,0,2,1,0,1,1
2,63.42058390856143,0,3,0,1,1,1
1,660.9039745150221,1,1,1,0,1,1
1,249.15660821440503,0,11,0,1,1,1
1,229.0535029165251,0,6,1,0,2,1
1,754.0872016909639,1,1,1,0,1,1
2,29.99,0,10,0,1,2,1
1,167.48350817821466,0,10,1,0,1,1
1,29.99,0,7,1,0,2,1
2,181.05363174460737,0,5,0,0,1,1
1,326.1264789788793,0,4,0,1,1,1
1,35.88992597385355,0,8,0,1,1,1
1,348.4182329094151,0,5,1,0,2,1
2,536.463779218176,1,7,0,1,1,1
2,652.2134581081575,1,5,0,1,2,1
2,221.2283882742298,0,6,1,0,2,1
1,104.94237120944682,0,5,1,0,1,1
1,45.82193602016664,0,11,0,1,1,1
1,340.75789656446415,0,11,1,0,1,1
2,537.2086224214048,1,2,0,1,1,1
1,101.12496127066424,0,10,1,0,1,1
1,542.2398131784113,1,4,1,1,2,1
1,288.1285683045533,0,3,0,1,1,1
2,244.70559755637402,0,1,1,1,2,1
1,90.02310039775092,0,3,0,1,1,1
1,55.80716944035631,0,10,0,1,1,1
1,270.15742982647475,1,5,0,0,1,1
3,683.5975271066756,1,1,1,1,1,1
1,294.0356135045996,0,6,0,1,1,1
3,647.5452326792492,1,1,1,1,2,1
1,386.23730612530375,0,2,0,1,2,1
1,482.2159468579271,0,1,0,1,2,1
2,42.94123571499667,0,10,0,0,1,1
1,251.88407774908094,0,8,0,0,3,1
1,62.08347845255531,0,10,1,0,2,1
1,40.54293751947766,0,6,1,0,1,1
2,167.29525114243663,0,1,1,0,1,1
1,52.088988376972715,0,8,1,0,2,1
1,360.66371716184346,0,2,0,0,1,1
2,154.38014439950024,0,1,0,1,1,1
1,130.88975400677165,0,6,0,1,2,1
1,178.87695831240092,0,1,1,0,1,1
1,61.85137966805924,0,1,1,0,2,1
1,243.40570883335343,0,7,0,1,1,1
1,341.99656163676576,0,6,1,0,1,1
2,55.30784075430428,0,9,0,1,1,1
1,174.5486421063677,0,5,0,1,1,1
1,29.99,0,10,1,0,3,1
1,55.378602001223165,0,4,0,0,3,1
1,159.69585884909876,1,5,1,0,1,1
2,123.2898241939668,0,3,0,1,2,1
1,100.9852132172241,0,10,1,0,1,1
1,273.45969997011264,0,10,1,1,2,1
2,196.59393202030247,1,1,0,0,1,1
1,82.61361090985724,0,10,1,0,2,1
2,86.46623591132037,1,2,0,0,2,1
1,158.7561119321685,0,3,1,0,1,1
1,307.9657441303373,0,1,0,1,3,1
1,366.07441422881703,0,5,1,1,2,1
2,275.01116460702025,0,2,1,1,1,1
1,31.12079987922387,0,11,0,1,1,1
2,295.29299992500256,1,2,0,0,1,1
1,269.9410899293368,0,6,1,1,3,1
2,840.7085293803475,1,1,0,0,1,1
3,1047.2886316818674,1,1,0,0,1,1
1,177.9190488658967,0,6,0,0,1,1
1,123.06064770398328,0,4,0,1,1,1
1,44.39574647966449,0,6,1,0,2,1
1,415.8725471273246,0,2,1,0,2,1
1,159.05892592563677,0,7,0,0,3,1
2,274.92761733698495,0,1,1,1,1,1
2,655.7894215114081,1,1,1,0,1,1
1,145.1742113602912,0,1,1,0,2,1
1,29.99,0,8,1,0,1,1
2,58.91657789586834,0,10,0,0,3,1
1,185.49859177064053,0,9,0,1,1,1
1,59.65757659913096,0,9,0,1,1,1
1,302.3410707396374,0,5,1,0,1,1
1,249.3453030089453,0,3,1,0,1,1
1,129.41503344475504,0,9,0,1,1,1
3,245.3499977190239,0,8,1,0,2,1
2,176.03923264089087,0,5,0,1,1,1
1,123.32853572362642,0,10,1,0,1,1
1,1637.0055736483876,1,2,0,1,1,1
1,148.89913357201834,0,8,0,0,1,1
1,532.337063423361,1,2,0,1,1,1
2,44.377486799872045,0,10,0,1,3,1
1,29.99,0,1,1,0,1,1
1,182.86321888640342,0,4,0,0,2,1
1,496.24005625788527,0,1,0,1,2,1
1,70.71147990770082,0,2,0,1,1,1
2,106.1821974896038,1,8,1,0,2,1
1,153.51942772050677,0,9,0,0,1,1
1,458.1891068442143,0,1,1,0,2,1
1,480.5552981621728,1,2,0,1,2,1
1,58.48117940744456,0,7,0,0,2,1
2,181.17375123690334,1,4,0,1,1,1
1,487.69611142311066,0,2,0,0,1,1
2,1066.4303339661,1,3,1,0,1,1
2,223.90376157614483,0,1,1,0,1,1
1,180.67721970502964,0,7,0,1,1,1
1,290.74413465079135,0,8,0,1,1,1
1,139.57730100140225,0,1,1,0,1,1
1,173.47215090607534,0,1,0,1,2,1
1,1481.0323510272372,1,4,0,1,1,1
1,351.6000429736519,0,1,1,0,1,1
1,112.11765192982159,0,10,0,0,2,1
1,103.5307939927733,0,9,0,1,1,1
3,579.9339702578692,1,1,1,0,2,1
2,133.50256427946172,0,10,0,1,1,1
1,80.88432133610134,1,3,1,0,1,1
2,29.99,0,10,1,0,1,1
2,29.99,1,2,0,1,1,1
2,187.94392409691613,0,3,0,0,1,1
1,329.78775510213967,0,1,0,1,2,1
2,364.3391049500902,0,9,0,1,2,1
1,102.44790023783915,1,2,0,1,1,1
1,385.975621115996,0,1,0,0,2,1
1,55.220327034264464,0,7,0,0,1,1
2,335.6573059641001,0,1,0,0,1,1
1,176.7693016288427,0,11,1,0,1,1
1,116.27789973040959,1,1,1,0,1,1
2,512.4455393976309,1,5,0,1,2,1
2,224.2119675140079,0,4,1,0,1,1
1,30.67412082671132,0,10,0,1,2,1
1,81.9233991810669,0,9,1,0,3,1
2,224.16907019024225,0,1,1,0,1,1
2,99.5015983209162,0,3,1,0,2,1
1,541.5174039533698,1,11,0,1,3,1
2,269.95337897189484,0,10,0,1,1,1
1,128.41108039674123,0,9,0,1,1,1
1,222.49746613373955,0,7,1,0,1,1
2,150.30032108864864,0,9,0,0,1,1
1,76.3919253215377,0,5,1,0,1,1
1,158.25182921928788,0,3,1,0,1,1
3,1202.366253601661,1,3,1,0,1,1
1,98.25797124712938,0,12,0,1,2,1
1,136.3215175022199,0,7,0,1,2,1
1,558.4491261271312,1,1,0,0,1,1
1,278.3589106266869,0,5,0,0,2,1
1,74.91357774572765,1,3,1,0,2,1
1,118.55611876381477,0,11,1,0,2,1
3,1147.0816873456088,1,1,1,0,1,1
1,278.0478785990888,0,9,0,1,2,1
2,29.99,1,3,1,0,2,1
1,68.86433399317,0,2,0,1,1,1
1,106.50304199817218,0,10,0,1,1,1
2,29.99,0,5,0,1,1,1
2,1027.6224931886327,1,1,0,1,1,1
1,328.30438291045846,0,3,1,0,1,1
1,178.29350477111376,0,5,0,1,1,1
2,29.99,0,6,1,0,1,1
2,382.2294545741514,0,3,1,0,1,1
1,133.5580305680561,0,10,0,0,1,1
2,800.0706168527989,1,3,1,0,2,1
1,199.1518233104695,1,2,1,0,2,1
2,195.4727860145255,0,7,0,1,1,1
1,29.99,0,11,1,0,2,1
2,207.5861939976148,0,3,0,0,2,1
2,418.26211582552264,1,2,1,0,1,1
1,1038.8539751989217,1,5,0,1,1,1
1,432.41486239333307,0,1,1,0,2,1
1,29.99,0,6,1,0,1,1
2,169.30742491728427,0,10,1,0,2,1
2,312.25156761142034,0,1,0,1,2,1
1,43.97277229090997,0,10,1,0,2,1
3,624.4764999708633,1,2,0,1,1,1
2,68.86556036040814,0,10,0,1,2,1
1,291.8821519404308,0,9,0,1,1,1
1,120.67974008683402,0,6,0,0,1,1
1,231.82591726308712,0,5,1,1,2,1
1,354.58870267643346,0,11,0,1,2,1
2,568.8655450687878,1,1,0,1,1,1
2,349.1942984521472,0,5,0,0,2,1
2,29.99,0,8,0,1,2,1
2,96.27931540634239,1,4,1,0,1,1
1,96.76220963115803,0,12,0,0,1,1
2,29.99,0,10,1,0,1,1
1,77.33170739358312,0,9,1,0,1,1
3,494.00595033136,0,2,0,0,1,1
2,716.1389415988895,1,1,1,1,2,1
2,526.4083903000811,1,9,0,1,1,1
1,271.13682470027317,1,5,0,1,1,1
1,309.7089082074713,0,11,1,0,1,1
3,689.5790485068687,1,1,0,1,1,1
2,29.99,1,1,1,0,2,1
2,266.782940936236,0,1,1,1,1,1
3,661.3957119684525,1,5,1,1,1,1
1,29.99,0,7,0,1,1,1
1,51.02477299953633,0,1,1,0,2,1
2,29.99,0,1,0,1,1,1
1,41.085228461956895,0,9,0,0,2,1
2,30.96899140137635,0,11,0,1,1,1
1,53.66544725429807,0,3,1,0,2,1
